time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2017-02-14T17:05:57.800Z,38.7753333,-122.7465,-0.03,1.26,md,25,65,0.01098,0.04,nc,nc72763966,2017-02-16T20:08:03.233Z,"0km ESE of The Geysers, California",earthquake,0.12,0.26,0.22,6,reviewed,nc,nc
2017-02-14T17:05:49.950Z,35.8925,-117.9833333,10.25,1.32,ml,24,55,0.0803,0.09,ci,ci37583447,2017-02-14T19:43:07.925Z,"8km SW of Little Lake, CA",earthquake,0.17,0.33,0.28,15,reviewed,ci,ci
2017-02-14T17:00:09.010Z,35.8926667,-117.9833333,10.45,1.19,ml,20,132,0.08041,0.1,ci,ci37583439,2017-02-14T19:25:26.009Z,"8km SW of Little Lake, CA",earthquake,0.22,0.39,0.327,12,reviewed,ci,ci
2017-02-14T16:55:13.510Z,37.5585,-118.815,6.43,0.63,md,16,238,0.03341,0.07,nc,nc72763961,2017-02-14T20:14:02.551Z,"17km SE of Mammoth Lakes, California",earthquake,0.58,0.41,0.117,12,reviewed,nc,nc
2017-02-14T16:54:36.320Z,32.8898333,-116.224,8.06,1.08,ml,34,56,0.1447,0.2,ci,ci37583431,2017-02-14T19:16:50.143Z,"28km NW of Ocotillo, CA",earthquake,0.25,1.19,0.115,16,reviewed,ci,ci
2017-02-14T16:53:10.820Z,38.7941667,-122.7793333,2.32,0.51,md,12,147,0.006781,0.05,nc,nc72763956,2017-02-17T06:15:05.008Z,"2km NW of The Geysers, California",earthquake,0.42,0.58,0.171,4,reviewed,nc,nc
2017-02-14T16:44:19.147Z,60.8286,-147.0199,5.4,2.1,ml,,,,0.55,ak,ak15267499,2017-02-14T16:52:53.375Z,"49km SW of Valdez, Alaska",earthquake,,0.3,,,automatic,ak,ak
2017-02-14T16:43:39.190Z,45.3693,148.5231,126.54,4.6,mb,,132,4.307,0.42,us,us20008jpv,2017-02-14T19:38:29.040Z,"52km ENE of Kuril'sk, Russia",earthquake,9.4,7.3,0.037,220,reviewed,us,us
2017-02-14T16:43:25.350Z,35.8911667,-117.9823333,10.98,0.44,ml,13,154,0.07884,0.09,ci,ci37583407,2017-02-14T19:54:52.018Z,"8km SW of Little Lake, CA",earthquake,0.31,0.46,0.333,5,reviewed,ci,ci
2017-02-14T16:40:45.470Z,35.8906667,-117.982,10.83,0.37,ml,7,154,0.07832,0.03,ci,ci37583399,2017-02-14T19:48:02.284Z,"8km SW of Little Lake, CA",earthquake,0.25,0.3,0.252,3,reviewed,ci,ci
2017-02-14T16:37:54.760Z,37.6185,-122.4628333,6.69,0.68,md,8,108,0.02095,0.07,nc,nc72763946,2017-02-15T05:14:03.329Z,"2km ENE of Pacifica, California",earthquake,0.58,0.7,0.009,3,reviewed,nc,nc
2017-02-14T16:34:24.530Z,35.8915,-117.9841667,10.98,0.92,ml,15,147,0.08022,0.07,ci,ci37583391,2017-02-14T19:23:55.747Z,"9km SW of Little Lake, CA",earthquake,0.24,0.35,0.221,9,reviewed,ci,ci
2017-02-14T16:30:36.430Z,35.8868333,-117.9871667,11.21,0.97,ml,8,260,0.07946,0.06,ci,ci37150884,2017-02-14T18:49:53.859Z,"9km SW of Little Lake, CA",earthquake,0.36,0.7,0.14,5,reviewed,ci,ci
2017-02-14T16:30:30.440Z,35.892,-117.9828333,11.08,1.35,ml,17,143,0.07967,0.07,ci,ci37583383,2017-02-14T18:31:20.962Z,"8km SW of Little Lake, CA",earthquake,0.22,0.47,0.283,10,reviewed,ci,ci
2017-02-14T16:29:48.300Z,35.8901667,-117.9803333,10.49,1.67,ml,25,55,0.07695,0.08,ci,ci37583375,2017-02-14T18:21:10.040Z,"8km SW of Little Lake, CA",earthquake,0.14,0.28,0.272,24,reviewed,ci,ci
2017-02-14T16:29:12.822Z,59.569,-153.1011,98.3,1.8,ml,,,,0.25,ak,ak15267497,2017-02-14T16:33:41.497Z,"75km WSW of Anchor Point, Alaska",earthquake,,1.3,,,automatic,ak,ak
2017-02-14T16:27:32.300Z,41.4335,-122.164,3.74,0.74,md,8,60,0.08407,0.11,nc,nc72764911,2017-02-16T22:02:02.457Z,"18km NE of Mount Shasta, California",earthquake,0.43,4.97,0.132,7,reviewed,nc,nc
2017-02-14T16:26:19.680Z,23.1982,125.0832,10,5,mb,,98,2.279,0.71,us,us20008jpk,2017-02-14T17:07:52.040Z,"158km SE of Ishigaki, Japan",earthquake,8.9,1.8,0.053,113,reviewed,us,us
2017-02-14T16:07:05.647Z,38.3938,-118.9166,7.8,1.5,ml,15,83.77,0.134,0.1642,nn,nn00578476,2017-02-15T01:08:00.651Z,"29km WSW of Hawthorne, Nevada",earthquake,,1.8,0.07,3,reviewed,nn,nn
2017-02-14T15:52:28.804Z,36.709,-116.3186,7.1,0.1,ml,4,243.23,0.066,0.0956,nn,nn00578474,2017-02-15T00:58:43.712Z,"45km ESE of Beatty, Nevada",earthquake,,3.9,0,1,reviewed,nn,nn
2017-02-14T15:41:00.572Z,63.5333,-148.6669,3.6,1.6,ml,,,,0.65,ak,ak15267495,2017-02-14T15:49:00.143Z,"21km NE of Cantwell, Alaska",earthquake,,0.3,,,automatic,ak,ak
2017-02-14T15:29:43.800Z,38.7890015,-122.824501,4.49,1.01,md,10,201,0.04194,0.17,nc,nc72763936,2017-02-14T15:46:02.924Z,"6km WNW of The Geysers, California",earthquake,1.42,2.9,0.05,3,automatic,nc,nc
2017-02-14T15:25:15.469Z,38.4049,-118.8787,9.5,0.8,ml,6,235.83,0.103,0.0773,nn,nn00578473,2017-02-15T00:52:33.023Z,"25km WSW of Hawthorne, Nevada",earthquake,,3.6,0,1,reviewed,nn,nn
2017-02-14T15:17:31.300Z,19.0685,-64.6408,39,3.3,Md,3,342,0.97018051,0.23,pr,pr17045005,2017-02-14T19:50:55.291Z,"72km N of Road Town, British Virgin Islands",earthquake,4.2,14.8,0,3,reviewed,pr,pr
2017-02-14T15:16:34.596Z,38.363,-118.9047,13.9,0.7,ml,9,122.2,0.315,0.1004,nn,nn00578472,2017-02-15T00:46:22.153Z,"30km SW of Hawthorne, Nevada",earthquake,,4,0,1,reviewed,nn,nn
2017-02-14T15:03:46.910Z,37.6005,-119.0115,1.82,0.47,md,15,173,0.01453,0.04,nc,nc72763931,2017-02-14T18:59:52.136Z,"6km SSW of Mammoth Lakes, California",earthquake,0.33,0.6,0.236,12,reviewed,nc,nc
2017-02-14T14:53:43.655Z,55.2196,-160.6327,1.5,3.6,ml,,,,0.61,ak,ak15267134,2017-02-14T19:37:07.914Z,"15km SSW of Sand Point, Alaska",earthquake,,0.5,,,reviewed,ak,ak
2017-02-14T14:43:38.240Z,33.3196667,-116.323,11.74,0.88,ml,35,128,0.03762,0.18,ci,ci37583319,2017-02-14T16:29:33.624Z,"9km NE of Borrego Springs, CA",earthquake,0.26,0.56,0.112,22,reviewed,ci,ci
2017-02-14T14:41:58.300Z,36.2923,-96.6949,3.334,2.6,ml,,82,,0.3,us,us20008jpb,2017-02-14T22:33:03.578Z,"11km ESE of Pawnee, Oklahoma",earthquake,0.9,4.9,,,reviewed,tul,tul
2017-02-14T14:40:41.940Z,37.6005,-119.0131667,2.19,0.28,md,10,185,0.01386,0.05,nc,nc72763926,2017-02-14T18:50:20.008Z,"6km SW of Mammoth Lakes, California",earthquake,0.47,0.92,0.06,7,reviewed,nc,nc
2017-02-14T14:31:13.063Z,41.4561,-116.1467,11,2.3,ml,10,122.89,0.471,0.2359,nn,nn00578340,2017-02-14T16:32:59.616Z,"54km S of Owyhee, Nevada",earthquake,,2.2,0.2,7,reviewed,nn,nn
2017-02-14T14:27:00.502Z,36.8136,-116.2665,6.1,0.2,ml,24,50.02,0.096,0.1305,nn,nn00578339,2017-02-15T02:37:59.933Z,"45km ESE of Beatty, Nevada",earthquake,,1.8,0.21,11,reviewed,nn,nn
2017-02-14T14:12:42.530Z,35.8551667,-117.7965,8.19,1.24,ml,15,88,0.05313,0.08,ci,ci37583303,2017-02-14T14:57:14.780Z,"13km SE of Little Lake, CA",earthquake,0.21,0.62,0.213,21,reviewed,ci,ci
2017-02-14T14:07:03.580Z,37.2353333,-97.7423333,8.09,1.81,ml,14,124,0.08131,0.02,ismpkansas,ismpkansas70220728,2017-02-16T02:52:06.850Z,"19km SSW of Conway Springs, Kansas",earthquake,0.17,0.47,0.2,16,reviewed,ismp,ismp
2017-02-14T14:03:41.660Z,37.2358333,-97.7431667,8.38,1.63,ml,11,124,0.08152,0.02,ismpkansas,ismpkansas70220733,2017-02-16T02:17:17.230Z,"19km SSW of Conway Springs, Kansas",earthquake,0.21,0.51,0.161,13,reviewed,ismp,ismp
2017-02-14T13:55:34.140Z,34.1195,-116.9278333,7.03,1.3,ml,41,49,0.02673,0.21,ci,ci37583295,2017-02-14T14:57:12.970Z,"14km S of Big Bear Lake, CA",earthquake,0.28,0.64,0.114,28,reviewed,ci,ci
2017-02-14T13:48:21.180Z,34.1476667,-117.0125,7.21,0.94,ml,48,35,0.08213,0.15,ci,ci37583287,2017-02-14T16:23:48.910Z,"11km SE of Running Springs, CA",earthquake,0.15,0.38,0.111,24,reviewed,ci,ci
2017-02-14T13:39:01.220Z,37.6003333,-119.014,2.51,0.28,md,12,185,0.01372,0.02,nc,nc72763916,2017-02-14T18:45:19.850Z,"6km SW of Mammoth Lakes, California",earthquake,0.44,0.78,0.136,9,reviewed,nc,nc
2017-02-14T13:37:27.830Z,34.4826667,-116.512,2.07,1.67,ml,26,64,0.1429,0.11,ci,ci37583271,2017-02-14T14:57:38.456Z,"39km NE of Big Bear City, CA",earthquake,0.21,0.66,0.166,28,reviewed,ci,ci
2017-02-14T13:34:15.780Z,38.8238333,-122.7926667,1.68,1.19,md,37,55,0.0136,0.05,nc,nc72763911,2017-02-17T05:41:01.946Z,"6km W of Cobb, California",earthquake,0.16,0.21,0.2,14,reviewed,nc,nc
2017-02-14T13:10:37.910Z,35.7575,-118.4958333,5.46,0.98,ml,21,81,0.05386,0.17,ci,ci37583263,2017-02-14T16:12:15.123Z,"6km W of Kernville, CA",earthquake,0.26,0.65,0.167,9,reviewed,ci,ci
2017-02-14T13:10:27.350Z,38.7588348,-122.7163315,1.88,0.97,md,7,159,0.01443,0.03,nc,nc72763906,2017-02-14T13:27:03.694Z,"4km ESE of The Geysers, California",earthquake,0.66,1.01,0.19,4,automatic,nc,nc
2017-02-14T13:07:06.626Z,59.6929,-152.8881,98.5,2.5,ml,,,,0.62,ak,ak15267127,2017-02-14T13:14:10.702Z,"60km W of Anchor Point, Alaska",earthquake,,0.4,,,automatic,ak,ak
2017-02-14T12:53:31.462Z,38.4569,-119.2397,5.9,1,ml,6,222.56,0.528,0.0997,nn,nn00578410,2017-02-15T02:38:47.142Z,"22km N of Bridgeport, California",earthquake,,17.5,0,1,reviewed,nn,nn
2017-02-14T12:43:18.447Z,38.3537,-118.9111,6.8,0.9,ml,10,122.7,0.154,0.1419,nn,nn00578407,2017-02-15T02:38:45.587Z,"30km ENE of Bridgeport, California",earthquake,,4.2,0.36,2,reviewed,nn,nn
2017-02-14T12:37:10.475Z,38.3674,-118.9044,5.4,1.4,ml,11,88.63,0.141,0.1439,nn,nn00578404,2017-02-15T02:38:43.814Z,"30km SW of Hawthorne, Nevada",earthquake,,8.4,0.34,3,reviewed,nn,nn
2017-02-14T12:34:28.075Z,38.3537,-118.9165,6.9,1.2,ml,13,83.25,0.157,0.1619,nn,nn00578319,2017-02-15T02:37:56.938Z,"29km ENE of Bridgeport, California",earthquake,,4.1,0.32,4,reviewed,nn,nn
2017-02-14T12:13:42.530Z,38.8338318,-122.7845001,1.71,0.72,md,12,80,0.006459,0.02,nc,nc72763896,2017-02-14T12:36:02.614Z,"5km WNW of Cobb, California",earthquake,0.32,0.66,0.18,4,automatic,nc,nc
2017-02-14T12:08:07.310Z,38.8344994,-122.8000031,1.87,0.52,md,9,114,0.008494,0.02,nc,nc72763891,2017-02-14T12:24:02.587Z,"6km WNW of Cobb, California",earthquake,0.36,0.67,0.1,3,automatic,nc,nc
2017-02-14T11:49:28.046Z,38.4535,-119.2503,6.3,1.6,ml,8,169.19,0.532,0.1236,nn,nn00578392,2017-02-15T02:38:38.129Z,"22km N of Bridgeport, California",earthquake,,17.9,0.75,3,reviewed,nn,nn
2017-02-14T11:49:02.245Z,38.4624,-119.2415,2,1.1,ml,6,222.44,0.523,0.0776,nn,nn00578398,2017-02-15T02:38:41.997Z,"22km N of Bridgeport, California",earthquake,,6.4,0,1,reviewed,nn,nn
2017-02-14T11:41:41.036Z,62.0814,-147.8913,25.7,2,ml,,,,0.69,ak,ak15267117,2017-02-14T11:47:36.005Z,"59km ENE of Sutton-Alpine, Alaska",earthquake,,0.2,,,automatic,ak,ak
2017-02-14T11:40:31.771Z,59.6469,-152.2373,68.5,2.5,ml,,,,0.8,ak,ak15267114,2017-02-14T11:47:35.784Z,"27km WSW of Anchor Point, Alaska",earthquake,,0.4,,,automatic,ak,ak
2017-02-14T11:29:30.580Z,38.8901667,-122.8598333,1.18,0.71,md,24,244,0.01756,0.04,nc,nc72763886,2017-02-15T04:21:04.139Z,"9km S of Kelseyville, California",earthquake,0.64,0.31,0.063,5,reviewed,nc,nc
2017-02-14T11:06:21.526Z,62.3036,-148.3929,40.3,1.3,ml,,,,0.4,ak,ak15267111,2017-02-14T19:27:37.179Z,"61km NNE of Sutton-Alpine, Alaska",earthquake,,1.1,,,reviewed,ak,ak
2017-02-14T11:03:34.700Z,37.5835,-118.8735,-1.09,0.62,md,8,232,0.03586,0.04,nc,nc72763881,2017-02-14T18:40:49.416Z,"11km SE of Mammoth Lakes, California",earthquake,0.73,0.41,0.172,8,reviewed,nc,nc
2017-02-14T11:02:56.840Z,47.5686667,-122.7626667,19.59,0.78,ml,5,242,0.0269,0.07,uw,uw61250096,2017-02-14T17:37:21.170Z,"5km SW of Erlands Point-Kitsap Lake, Washington",earthquake,1.1,0.73,0.168,3,reviewed,uw,uw
2017-02-14T10:56:26.720Z,39.3093333,-122.7976667,7.09,1.81,md,28,38,0.1507,0.07,nc,nc72763876,2017-02-14T19:37:02.439Z,"18km NNE of Upper Lake, California",earthquake,0.17,0.86,0.251,32,reviewed,nc,nc
2017-02-14T10:56:01.520Z,39.5418333,-121.5098333,-0.03,0.99,md,4,140,0.01463,0.04,nc,nc71105749,2017-02-15T03:35:02.932Z,"4km NW of Oroville East, California",earthquake,0.66,1.35,0.2,2,reviewed,nc,nc
2017-02-14T10:39:52.330Z,39.547,-121.4865,1.57,0.76,md,6,221,0.01308,0.04,nc,nc71105744,2017-02-15T02:34:03.149Z,"4km NNW of Oroville East, California",earthquake,1.01,0.51,0.098,3,reviewed,nc,nc
2017-02-14T10:33:18.180Z,33.541,-116.7791667,9.73,0.77,ml,37,38,0.0426,0.14,ci,ci37583255,2017-02-14T14:58:52.240Z,"10km W of Anza, CA",earthquake,0.19,0.43,0.148,27,reviewed,ci,ci
2017-02-14T10:32:32.200Z,17.7537,-66.7734,78,2.5,Md,3,306,0.33417329,0.03,pr,pr17045004,2017-02-14T12:22:43.102Z,"27km S of Indios, Puerto Rico",earthquake,4.7,2.6,0,3,reviewed,pr,pr
2017-02-14T10:30:53.640Z,45.631,-122.8775,10.57,1.6,ml,15,87,0.3267,0.3,uw,uw61250091,2017-02-14T23:56:56.540Z,"8km N of Bethany, Oregon",earthquake,0.74,20.1,0.106,9,reviewed,uw,uw
2017-02-14T10:27:04.637Z,38.383,-118.9055,7.9,0.8,ml,10,90.92,0.132,0.1149,nn,nn00578390,2017-02-15T02:38:35.939Z,"29km WSW of Hawthorne, Nevada",earthquake,,4.4,0,1,reviewed,nn,nn
2017-02-14T10:26:29.960Z,33.9565,-116.6803333,17.78,1.65,ml,59,32,0.08612,0.16,ci,ci37583247,2017-02-14T14:58:46.880Z,"11km ENE of Cabazon, CA",earthquake,0.18,0.43,0.206,25,reviewed,ci,ci
2017-02-14T10:17:10.950Z,37.4195,-118.5376667,7.06,0.38,md,4,192,0.06929,0.04,nc,nc72763866,2017-02-15T02:38:34.145Z,"9km NW of West Bishop, California",earthquake,0.73,1.07,0.145,3,reviewed,nc,nc
2017-02-14T10:14:13.150Z,38.7463333,-122.7008333,1.12,1.32,md,31,70,0.008686,0.06,nc,nc72763861,2017-02-17T01:04:03.400Z,"5km SE of The Geysers, California",earthquake,0.17,0.16,0.182,10,reviewed,nc,nc
2017-02-14T10:12:16.764Z,38.3721,-118.8936,15,1,ml,6,172.38,0.321,0.0817,nn,nn00578368,2017-02-15T02:38:25.853Z,"28km SW of Hawthorne, Nevada",earthquake,,3.2,0.39,2,reviewed,nn,nn
2017-02-14T10:08:31.820Z,47.6268333,-120.2055,3.51,0.95,ml,7,92,0.08953,0.16,uw,uw61250086,2017-02-14T17:43:03.550Z,"5km S of Entiat, Washington",earthquake,0.58,2.98,0.051,7,reviewed,uw,uw
2017-02-14T09:43:17.037Z,36.9056,-116.7377,4.1,0,ml,8,75.41,0.144,0.1523,nn,nn00578470,2017-02-15T02:39:30.216Z,"1km E of Beatty, Nevada",earthquake,,7.1,0.18,3,reviewed,nn,nn
2017-02-14T09:42:25.640Z,38.8088341,-122.8030014,1.74,0.55,md,5,128,0.006077,0.01,nc,nc72763851,2017-02-14T09:44:03.845Z,"5km NW of The Geysers, California",earthquake,1.4,2.93,,1,automatic,nc,nc
2017-02-14T09:41:20.368Z,38.5647,-117.8834,0.2,2,ml,14,77.35,0.251,0.1407,nn,nn00578316,2017-02-15T18:57:28.470Z,"33km S of Gabbs, Nevada",earthquake,,1.4,0.52,6,reviewed,nn,nn
2017-02-14T09:38:32.360Z,-23.8851,-66.6723,180.58,5.2,mb,,37,2.417,1.16,us,us20008jmj,2017-02-14T19:44:52.040Z,"51km NW of San Antonio de los Cobres, Argentina",earthquake,7.4,6.9,0.028,424,reviewed,us,us
2017-02-14T09:37:14.381Z,50.5752,177.213,25.6,3.2,ml,,,,0.68,ak,ak15266754,2017-02-14T19:15:54.676Z,"172km S of Kiska Volcano, Alaska",earthquake,,9,,,reviewed,ak,ak
2017-02-14T09:36:58.621Z,36.7047,-116.3201,7.6,0.2,ml,9,190.43,0.061,0.0682,nn,nn00578469,2017-02-15T02:39:22.865Z,"45km ESE of Beatty, Nevada",earthquake,,1.8,0,1,reviewed,nn,nn
2017-02-14T09:32:41.150Z,37.4516667,-118.7755,9.25,1.15,md,24,137,0.1445,0.06,nc,nc72763846,2017-02-14T19:46:02.456Z,"27km SE of Mammoth Lakes, California",earthquake,0.34,1.15,0.121,20,reviewed,nc,nc
2017-02-14T09:28:26.640Z,39.9251667,-122.8648333,2.26,2.27,md,19,44,0.1492,0.21,nc,nc72763836,2017-02-15T19:20:03.335Z,"35km ENE of Covelo, California",earthquake,0.43,1.63,0.107,37,reviewed,nc,nc
2017-02-14T09:28:04.230Z,61.8591,-150.5753,47,1.9,ml,,,,0.62,ak,ak15266751,2017-02-14T09:32:18.222Z,"30km WNW of Willow, Alaska",earthquake,,0.5,,,automatic,ak,ak
2017-02-14T09:26:57.800Z,39.9235,-122.8665,9.47,1.49,md,7,127,0.1504,0.02,nc,nc72763841,2017-02-15T23:04:02.898Z,"35km ENE of Covelo, California",earthquake,0.4,2.17,0.187,13,reviewed,nc,nc
2017-02-14T09:23:43.350Z,35.9835,-117.6725,2.17,1.15,ml,21,110,0.0398,0.14,ci,ci37583231,2017-02-14T16:01:09.544Z,"22km ENE of Little Lake, CA",earthquake,0.18,0.18,0.135,16,reviewed,ci,ci
2017-02-14T09:15:25.930Z,37.9083333,-121.9806667,9.286,1.66,md,34,79,0.0521,0.08,nc,nc72763826,2017-02-17T02:00:03.513Z,"5km SW of Clayton, California",earthquake,0.24,0.44,0.172,25,reviewed,nc,nc
2017-02-14T09:11:55.100Z,35.9836667,-117.6723333,2.05,1.08,ml,21,110,0.03989,0.13,ci,ci37583223,2017-02-15T02:39:20.927Z,"22km ENE of Little Lake, CA",earthquake,0.19,0.26,0.11,14,reviewed,ci,ci
2017-02-14T09:08:43.810Z,35.983,-117.6718333,1.9,1.9,ml,27,98,0.03911,0.11,ci,ci37583215,2017-02-14T15:44:32.580Z,"22km ENE of Little Lake, CA",earthquake,0.14,0.17,0.149,35,reviewed,ci,ci
2017-02-14T09:05:03.233Z,36.6393,-116.9245,6.2,-0.2,ml,6,222.09,0.095,0.1337,nn,nn00578466,2017-02-15T02:39:19.132Z,"33km SSW of Beatty, Nevada",earthquake,,3.2,0.41,2,reviewed,nn,nn
2017-02-14T09:01:31.095Z,41.4764,-116.1218,3.7,2.1,ml,7,179.35,0.497,0.2897,nn,nn00578465,2017-02-15T02:39:17.184Z,"52km S of Owyhee, Nevada",earthquake,,12.2,0.24,5,reviewed,nn,nn
2017-02-14T08:55:14.544Z,36.8413,-116.0991,8.1,0,ml,23,96.15,0.097,0.183,nn,nn00578312,2017-02-15T02:37:47.252Z,"59km E of Beatty, Nevada",earthquake,,1.7,0.3,8,reviewed,nn,nn
2017-02-14T08:47:48.610Z,38.5131667,-122.5693333,2.66,1.14,md,8,88,0.1263,0.06,nc,nc72763816,2017-02-14T19:14:02.376Z,"7km S of Calistoga, California",earthquake,0.34,31.61,0.335,8,reviewed,nc,nc
2017-02-14T08:44:47.329Z,35.9979,-116.1127,0,0.6,ml,7,282.53,0.475,0.1625,nn,nn00578464,2017-02-15T02:39:14.727Z,"26km SSW of Pahrump, Nevada",earthquake,,0,0.49,2,reviewed,nn,nn
2017-02-14T08:23:24.110Z,47.0056667,-121.9051667,17.76,0.63,ml,11,91,0.07765,0.17,uw,uw61250076,2017-02-14T17:58:35.650Z,"19km SSE of Buckley, Washington",earthquake,0.7,0.98,0.128,9,reviewed,uw,uw
2017-02-14T08:19:06.717Z,38.34,-118.9066,1.5,0.8,ml,6,177.84,0.294,0.2,nn,nn00578463,2017-02-15T02:39:12.932Z,"29km ENE of Bridgeport, California",earthquake,,5.2,0,1,reviewed,nn,nn
2017-02-14T08:08:30.810Z,38.8293333,-122.8456667,1.06,1.46,md,36,54,0.008933,0.05,nc,nc72763811,2017-02-17T05:29:02.924Z,"9km NW of The Geysers, California",earthquake,0.15,0.19,0.185,16,reviewed,nc,nc
2017-02-14T07:58:42.350Z,46.1975,-122.1836667,1.27,0.9,ml,8,136,0.005526,0.08,uw,uw61250071,2017-02-17T18:15:23.650Z,"37km NNE of Amboy, Washington",earthquake,0.37,0.31,0.268,6,reviewed,uw,uw
2017-02-14T07:53:24.786Z,61.1709,-149.5112,33,2.2,ml,,,,0.82,ak,ak15266743,2017-02-14T08:01:01.137Z,"21km ESE of Anchorage, Alaska",earthquake,,0.1,,,automatic,ak,ak
2017-02-14T07:47:35.242Z,36.6673,-116.3886,6.4,0.2,ml,6,134.82,0.046,0.0678,nn,nn00578461,2017-02-15T02:39:09.808Z,"42km SE of Beatty, Nevada",earthquake,,2.5,0,1,reviewed,nn,nn
2017-02-14T07:47:34.424Z,39.3291,-120.1448,9.8,0,ml,4,107.41,0.092,0.0728,nn,nn00578462,2017-02-15T02:39:11.658Z,"3km E of Truckee, California",earthquake,,3.1,0,1,reviewed,nn,nn
2017-02-14T07:44:32.205Z,36.7009,-116.3175,7.8,0.2,ml,12,127.03,0.058,0.1319,nn,nn00578460,2017-02-15T02:39:08.204Z,"45km ESE of Beatty, Nevada",earthquake,,1.5,0.2,3,reviewed,nn,nn
2017-02-14T07:31:25.147Z,41.4321,-116.0765,0,2,ml,6,287.8,0.472,0.1187,nn,nn00578440,2017-02-15T02:39:05.597Z,"57km S of Owyhee, Nevada",earthquake,,0,0.16,5,reviewed,nn,nn
2017-02-14T07:30:57.700Z,33.6875,-116.7888333,15.93,0.6,ml,27,81,0.06657,0.11,ci,ci37583207,2017-02-14T16:45:25.093Z,"9km SW of Idyllwild, CA",earthquake,0.23,0.34,0.18,15,reviewed,ci,ci
2017-02-14T07:19:00.246Z,41.4339,-116.0856,0,1.8,ml,6,198.27,0.471,0.1595,nn,nn00578435,2017-02-15T02:38:58.141Z,"57km S of Owyhee, Nevada",earthquake,,0,0.36,4,reviewed,nn,nn
2017-02-14T07:15:55.000Z,18.0114,-66.6705,13,2.3,Md,6,169.2,0.06737365,0.36,pr,pr17045003,2017-02-14T12:03:01.111Z,"5km W of Ponce, Puerto Rico",earthquake,1.4,1.1,0,6,reviewed,pr,pr
2017-02-14T07:03:41.110Z,33.5023333,-116.7906667,5.64,0.64,ml,27,58,0.07709,0.12,ci,ci37583199,2017-02-14T14:58:56.350Z,"10km NE of Aguanga, CA",earthquake,0.17,0.78,0.139,21,reviewed,ci,ci
2017-02-14T07:00:31.461Z,60.1167,-152.937,113.1,1.9,ml,,,,0.91,ak,ak15266741,2017-02-14T18:56:51.060Z,"42km SSW of Redoubt Volcano, Alaska",earthquake,,1.5,,,reviewed,ak,ak
2017-02-14T06:58:28.980Z,36.0778333,-84.0901667,12.98,1.85,md,12,117,0.1756,0.17,se,se60034103,2017-02-14T13:53:18.680Z,"4km SE of Clinton, Tennessee",earthquake,0.51,1.24,0.03,6,reviewed,se,se
2017-02-14T06:52:32.740Z,37.617,-118.8466667,3.14,0.64,md,14,87,0.01308,0.03,nc,nc71105739,2017-02-14T19:02:01.353Z,"11km ESE of Mammoth Lakes, California",earthquake,0.35,0.49,0.091,11,reviewed,nc,nc
2017-02-14T06:52:14.870Z,37.6173333,-118.8475,3.09,0.63,md,19,113,0.01238,0.04,nc,nc72763801,2017-02-14T18:10:44.942Z,"11km ESE of Mammoth Lakes, California",earthquake,0.31,0.36,0.096,16,reviewed,nc,nc
2017-02-14T06:47:14.002Z,38.3755,-118.9039,7.3,1.1,ml,10,82.63,0.136,0.1202,nn,nn00578310,2017-02-15T02:37:43.695Z,"29km SW of Hawthorne, Nevada",earthquake,,4.6,,,reviewed,nn,nn
2017-02-14T06:47:09.380Z,38.8171654,-122.8018341,1.41,0.87,md,11,95,0.008951,0.02,nc,nc72763796,2017-02-14T07:52:03.035Z,"5km NW of The Geysers, California",earthquake,0.25,0.69,0.11,5,automatic,nc,nc
2017-02-14T06:46:48.060Z,38.817,-122.8011667,1.17,1.45,md,43,69,0.009444,0.06,nc,nc72763791,2017-02-17T05:06:02.880Z,"5km NW of The Geysers, California",earthquake,0.14,0.19,0.2,19,reviewed,nc,nc
2017-02-14T06:42:44.642Z,41.422,-116.0742,0,1.6,ml,4,286.66,0.464,0.1878,nn,nn00578428,2017-02-15T02:38:56.176Z,"58km S of Owyhee, Nevada",earthquake,,0,0.16,3,reviewed,nn,nn
2017-02-14T06:41:06.474Z,38.3917,-118.8917,8.8,1.4,ml,9,81.91,0.119,0.1462,nn,nn00578426,2017-02-15T02:38:54.440Z,"27km WSW of Hawthorne, Nevada",earthquake,,2.1,0.22,2,reviewed,nn,nn
2017-02-14T06:38:23.640Z,37.121,-97.9651667,6.19,2.02,ml,9,140,0.07527,0.03,ismpkansas,ismpkansas70220813,2017-02-16T01:00:53.730Z,"6km ESE of Anthony, Kansas",earthquake,0.27,1.19,0.156,12,reviewed,ismp,ismp
2017-02-14T06:24:09.760Z,33.8555,-116.8206667,16.72,0.85,ml,41,72,0.02922,0.13,ci,ci37583191,2017-02-14T15:37:54.802Z,"8km SSW of Cabazon, CA",earthquake,0.15,0.36,0.097,21,reviewed,ci,ci
2017-02-14T06:16:53.670Z,48.8855,-115.9585,5,1.8,ml,7,209,0.605,0.44,mb,mb80199434,2017-02-14T16:12:38.560Z,"34km NE of Bonners Ferry, Idaho",earthquake,3.03,31.61,0.355,4,reviewed,mb,mb
2017-02-14T06:10:33.310Z,37.5418333,-121.8486667,4.62,0.83,md,12,99,0.06371,0.25,nc,nc72763776,2017-02-17T04:31:02.829Z,"12km E of Fremont, California",earthquake,0.75,1.79,0.167,7,reviewed,nc,nc
